zipcode,Year,flood_count,max_severity,median_dead,median_displaced,median_duration,median_area,Annual Change (%),HPI,HPI with 1990 base,HPI with 2000 base
37110,2002,0.9989547489851266,2.169286649564665,16.095526879488062,-25694.01605693007,7.420274463560737,88347.76825665885,,220.8834976614303,,
78642,2013,0.9999147157665064,1.9265607189262035,25.220973856902333,12542.98445846657,10.458213386255261,38844.16546964799,,175.73593044010417,,
61241,2001,1.0008377094318945,0.9734756313677408,-11.362495555601901,-62965.46366436309,-12.188778206425617,-75353.78378216233,,183.64460291588946,,
30103,2009,0.9986338453717261,1.6271062753242358,9.665275927040195,-15657.368091229775,-0.07830151741220259,238480.26820145937,,183.81309479255256,,
45053,2015,1.0003741802759898,1.0346513884496584,-4.841829251621393,-54966.289753867495,15.71194985790055,161232.66799072997,,179.61881222556724,,
78612,2004,1.0005790453361678,0.9519568099663042,15.243083840471796,-16243.876583407451,12.165310366066684,109810.62053222989,,251.30760772695317,,
50574,2014,1.000181385403109,1.3822921551137062,3.674299272602417,44906.82160078607,12.853956661297264,401191.88465947704,,234.30254992864866,,
36022,1998,1.0002393768515085,1.8047781277154646,-10.648573718592642,42040.035556997325,11.966622296859313,155831.9335161307,,222.45652541520525,,
61285,2004,0.9998274732170765,1.494663883959695,-3.385819052295819,-21590.94811577094,-7.877458921169938,117963.94163263685,,294.0334547937949,,
47408,1999,1.0003615885805752,1.272702613396122,-16.058350054446485,-65819.4154436942,-7.41895191192421,17977.079870158923,,78.3349083443019,,
74301,2019,0.9990041280233407,1.7277868554547497,12.439122124075,18423.0576865584,9.428774142761803,243139.47556909788,,125.54126254540476,,
95215,2018,1.0007917093505672,1.403550641014489,9.238088012440471,56872.12799515902,-0.9921029306286329,51156.014627739874,,313.80034145422655,,
61285,2004,1.0007563234246282,1.75483940590581,-1.1000288723204514,-17180.06068995807,7.095050367719017,116617.0336108781,,101.84192345499034,,
78041,2003,0.9995664945000529,0.9071248579789877,2.0564587896137585,-29563.162079979145,8.75991912247777,64373.97237777389,,182.4779695102243,,
36051,2020,0.997366462059968,1.5307677467565064,-1.3011632539080988,-18469.900887289892,6.476927281003699,186627.86090567618,,209.64388974408536,,
32744,2009,0.9991557167719023,1.6959781145011585,15.095843785001035,-1690.9285290872795,5.220380948838846,13782.02928465957,,222.7311703320572,,
63366,1986,1.0002343349110416,1.7297027813467374,17.66360932248314,36008.10196509228,8.378084083236633,111461.79414005167,,110.24118872316109,,
96744,1988,1.000559329938137,0.7560767883596474,3.7407081695155813,11189.734545029878,-1.6162108552307295,-24879.052177513426,,75.63231583852105,,
61241,2001,0.9999482161488007,0.7989471998860255,6.834092279074129,-4495.097095731414,11.111850434502283,-88879.29853955942,,287.32530743184253,,
70560,2016,0.9994457752960536,0.8212173607705593,15.210067133182722,41702.081250482115,-4.969085411293292,6636.6497176746925,,266.1742012210989,,
33825,2004,1.0005171830838058,1.5995561235180744,9.111600252961773,5656.778482728351,17.140070440280653,302821.26236195373,,132.6968738129085,,
23901,2003,1.0003386913399215,2.6199231975308277,8.063312869417137,21936.039746890212,22.877242238976017,163730.77416740052,,190.04288590463239,,
76501,2004,0.9989865441782586,1.6320545333768814,3.711146650430525,279.89892497239543,5.9502357139830915,115357.7401977437,,121.71918922163736,,
78041,2003,0.9991790331156313,1.6148667451464833,21.428654641343563,-10940.051610460807,2.148418760723284,63382.48970290043,,178.85015276031365,,
37397,2003,1.0007893470120506,1.9044822440876583,9.925841868901475,6277.353639343936,11.556669827373385,315794.6420282201,,208.9218544354276,,
34433,2012,0.9994925790721664,1.36315704537408,-14.93415828443929,36474.32724025323,6.909552244290297,72865.92667990443,,365.5089131211431,,
32570,1998,1.0014040012963807,0.7590676532081269,-1.3343562827995603,-24584.58841140344,3.773620079351364,215889.64101819502,,40.081382863866224,,
61241,2001,0.9994043559424299,1.53134533368397,0.9623796943141705,23230.74410190463,3.9048530924164675,-281081.93587688415,,105.71704238435606,,
29860,2018,0.9987989852388278,0.9906926935073842,18.908527493894965,57758.86791972292,15.842552008980704,299396.79400721856,,180.95923397110434,,
27350,2020,1.0010699601565922,1.4952694598875154,4.744418381884394,-5344.527985456266,6.936713396152164,48510.915239201495,,202.59561056469528,,
50574,2014,1.001001062213384,1.709432890394421,9.04636368831909,-20111.031343989795,7.427708005898136,396059.8280336262,,168.4277367271893,,
45146,2020,1.001732544024354,0.647135211222969,-21.031238250200886,-32997.1718386007,7.75824004177043,127992.59469473083,,53.83610199978838,,
74301,2019,0.9987953255600059,1.417123597168169,-1.5589498887662936,907.6792613140224,14.545622791490505,252201.2867160915,,393.7131060238345,,
36022,1998,0.9991719339236272,1.1782092458463957,14.420451825751973,52940.83872567731,-0.9862766532118341,173685.58683022813,,266.0092215536738,,
45146,2020,1.0018474083845277,1.6226389618767205,-3.552240231747729,-63572.91644979579,-7.089193566240907,125605.64402199758,,89.20661265072306,,
84783,2005,1.000360105952638,1.464914099054019,11.976147843704979,4819.126331118573,11.595321032229833,71065.8083176249,,168.83775235853872,,
43230,1991,1.0000381400854412,2.5770923432739203,26.236689961532903,9350.782081341531,5.0537402259523,211767.54809328413,,258.9538866803705,,
32446,2009,1.000438745920048,0.7197930301270632,14.046061994796313,-21650.64882722912,2.775620360346178,81312.94809311345,,178.11975455487172,,
97344,2021,0.9994774380791244,1.593190690948799,-4.901075754471616,-18799.779535984013,8.377076232277066,68087.02831834392,,118.34308666447215,,
42058,2008,0.9999058757322103,2.2152473827203614,7.497012752431731,54462.290115485026,9.670547312387669,342296.8442871623,,382.0644177307196,,
36022,1998,0.9980967073122725,1.2566057610453618,20.174553980881697,51548.31824159809,9.919816648031421,186933.4120821992,,339.6811802492788,,
61241,2001,0.9995491086247872,1.50073532357999,7.412290856911248,-10639.139711277443,5.8679520713137,-17007.348476356463,,192.5246698423397,,
46229,2003,0.9992082035871962,1.268509550687079,15.619181036283662,16826.362209606028,14.706765659370891,153483.68979490147,,196.72339554005154,,
96741,1992,1.0007005368280093,0.9313405840786277,5.8913393409679635,25843.782402704008,5.33547926761844,-22159.746152256645,,68.9846994569611,,
92404,2003,0.9994689033977151,1.597535231428016,4.443482693590989,-26994.882735298143,0.8338613763617255,-17520.925244672748,,152.69483839486594,,
61241,2001,0.9992358947036716,0.8023492913506423,-8.34693686665147,-59.056612748995576,13.255304990263662,-138183.6246923261,,67.67644543590113,,
19522,2006,0.9986585680246259,1.3888644283679596,0.9286626335424155,46817.63034175458,8.612284750635396,156713.21935280925,,155.33054515502582,,
36022,1998,1.0004540335803191,1.6398326835390846,6.187789143800819,49914.4103209987,14.558687547261915,183309.52575452218,,130.42490782620527,,
96744,1988,0.9996685147379779,1.274079471402033,7.96183125415466,19024.643044925768,8.225308981599937,-50497.86743124187,,173.1508232102703,,
95215,2018,0.9999708972916747,2.0775169711819577,26.13532282854375,36957.02219671731,7.10718002632362,67327.62346764967,,320.3744291521617,,
96741,1992,0.9991831320304674,0.986616723210387,5.563919774594477,19827.995147492304,-2.4514882402773788,-50461.28583833549,,194.5881547575423,,
46229,2003,1.0003674105867946,1.0685610038168327,11.502470505020849,-5131.75292331738,0.5208189685930531,147294.38298129325,,116.05983155456389,,
61285,2004,1.0013446490274691,1.4110783895562122,11.09042098224975,-45684.19905994907,2.8490633318365344,117109.66201753888,,109.98292721908209,,
98012,2006,0.9996221707787775,1.067791656263344,-0.7684747336854603,1922.6480517445975,-9.612173256447981,58303.02134210625,,336.28320156587887,,
40045,2004,0.9996385844762277,0.954611768765016,13.873721536638415,-2186.6264389968455,12.847475276465078,170469.66258697654,,217.92336773545458,,
48806,2020,0.9992067145948346,1.8856053684207357,2.412169896180968,9686.063635440998,4.336309496390397,2900.2241861622024,,116.9967673260649,,
96741,1992,1.0000609178327704,1.431216110164269,-1.3375099866746343,23063.880884529448,4.932980112651599,-51454.505026776635,,123.24112305845794,,
95215,2018,0.9989521488685346,1.172141647975959,-19.296752617321744,43383.27517867451,1.3812035426649176,56095.51731498141,,120.20108635220969,,
74301,2019,0.9986007166587296,0.8020157908028784,2.319984126912658,7587.454253971542,17.480319594448716,246141.0420575515,,203.5891252934907,,
37034,2019,1.000285503696971,1.8175241103559923,-4.089803312158621,-8334.675428679093,-4.578205086409402,141182.95499490702,,133.23600265144063,,
98503,2008,1.000228338335299,1.1871326014821635,-11.292746955598336,-42074.418994057894,2.5229107439427088,76914.14242286673,,218.93057051142222,,
96741,1992,1.0002883922002999,1.35355431103084,8.26696462019673,43431.64770182273,2.737099291774407,610.2824168278457,,191.87235313835518,,
78612,2004,0.9985444191815103,1.9749300803843073,-5.608647501815918,-15610.153656323586,12.185080014228017,104835.72142130112,,170.8943529102829,,
96744,1988,1.0006053929239271,0.4306481642630482,-2.943785878221366,5875.785386455619,-2.151078408161708,-24774.84119379241,,153.8352092847141,,
61241,2001,0.9997517260670882,1.2868360273934203,13.886170860407754,1127.7371584926432,4.032846023118,-70778.70462054524,,170.6189256270655,,
37397,2003,0.9989701174608694,1.5708664994377475,-4.8881405824724276,1444.8188464668006,12.357479979998644,314219.30533976346,,131.10725583723513,,
30075,2018,0.9990799885399942,2.1498733141114217,-3.10967772380896,30529.115549847014,12.732000039443967,235380.45089097114,,227.12184350273705,,
38134,2001,1.0010585037209956,1.8515817233300893,0.03574335868714673,6397.8149406058965,7.705662596571861,129664.81650779126,,264.2550493047219,,
30075,2018,0.9995149987084765,1.3898912379394865,9.111790228709289,21675.717995702424,14.416143002853975,215610.53378446074,,167.47251384630036,,
46229,2003,0.9999313629515719,0.7882655432976392,5.025210586328313,29287.54026265343,6.701844308004208,152392.03079002787,,215.60311655482317,,
36022,1998,0.9995118951822803,2.192936456201046,-6.301475883400585,32215.91335181878,3.11035586297238,176209.05582072877,,139.6118873632318,,
30075,2018,0.9986994731414036,1.171296442084428,18.504179750097816,22095.225951762022,9.749745005069219,208286.65845597407,,125.06767791149998,,
95215,2018,1.000134155642092,1.4833963602142692,-1.366170438064552,38637.31169799007,9.928135360012861,64279.69817310972,,201.47154886894975,,
37046,2021,1.0005655112882172,0.8385529007762662,5.6121597142176975,-11890.772341375781,7.801880966019638,30650.895926263533,,162.2495509250028,,
96741,1992,1.0012493952030592,1.0243979709986006,-0.19838994653258535,43722.63276486455,3.476932444560948,-79819.43871698488,,196.92725032649244,,
30075,2018,0.9988182386043382,1.8751349509397903,13.099999703858748,48052.544965826695,16.056594039322565,241184.72083416296,,333.6313596334319,,
95633,2017,1.000985194402787,0.5396552982348733,-4.055363076036235,15466.322568670766,0.22546607995957402,126245.22565592012,,131.2227227999333,,
61241,2001,0.9991989190362115,1.610563425187136,14.008762674398131,15035.489576530807,4.325329560540209,-108182.66042340238,,246.94492147918362,,
74301,2019,1.0005361721666237,1.9282666553489014,0.773758188572125,-24405.729572893142,10.437602947140833,242912.56225894514,,167.71303129609117,,
95633,2017,1.000807139982979,1.2387481919712042,10.342119205299827,36012.30459127699,9.433408770903972,123871.65491451301,,211.74818241903154,,
61241,2001,1.0002462421219485,1.7563150079359167,24.152848658673328,-1161.9190275914907,6.176829933137194,-51923.83033864194,,314.45329093211336,,
39845,2002,0.998490542306592,1.002933358189996,3.3380259753566133,-34255.663455088084,4.2825787223168525,5526.524776916529,,98.77428003000072,,
19522,2006,0.9997026051464686,1.1861554144372706,0.9316223848284988,53246.99011191185,8.719131437207837,120223.39884572977,,293.983370602774,,
81023,2013,0.9996019719700378,0.7270964674158394,7.405062211061214,21759.55393935649,10.577306203441884,101548.03785138566,,-39.06578716736033,,
71301,2008,0.9998403522305918,1.502167399865168,4.277558850441417,-23714.797361817764,-1.9004136396178488,163665.75122003988,,254.5960300685125,,
34956,2014,1.000569027362275,1.274252332248754,0.0009200436055092354,-18802.63188658896,-3.3120003356777117,8600.481971825473,,219.46717638904823,,
71301,2008,0.9997029165485088,1.1855834587275096,13.008883800450025,-48499.359977853324,12.545142481476283,166003.31645593312,,73.35536141228708,,
61241,2001,1.0025884166322039,1.5450961696908845,-0.93121767058049,19179.473059085085,-6.301142527840169,-138392.43247373265,,129.656520741323,,
32446,2009,0.9992473176847136,1.447196944393876,8.543242904307657,-22056.884770659835,11.737442374376688,79933.04749072075,,77.92302471854228,,
74301,2019,0.9993416074880772,0.9317889013730996,12.695010313080978,3259.9458151347376,12.261827582023631,253154.4653697359,,282.58763978434854,,
42058,2008,1.0016455926140415,1.528309459025003,9.268047905361414,-14269.417325476694,3.845671691106135,347246.991179641,,114.45292817782844,,
61241,2001,1.0001442879426363,1.2631464967337382,5.890605708964639,-32208.872673671165,3.513785425404293,-121248.11468518295,,151.43566354649624,,
29340,2017,1.0011675342153123,0.5142086337085533,1.0076352933028785,-4192.012269668726,5.1604667073562105,133719.03971734626,,76.95842451376366,,
58042,2006,1.0000839272548723,0.936712182455186,3.3504942130213435,-14264.390840955333,0.14083676764542297,15593.171696974328,,15.035811854602628,,
68405,2003,0.9975150300464131,1.6014613159059299,2.502126797491027,-655.4013691209893,8.299531725485547,41411.33596741348,,42.73311414630595,,
96741,1992,0.9998759272742802,1.5961793629597048,15.092281158366571,34302.99268595757,13.615946306956022,-87351.31985692933,,248.82662285749856,,
67002,1999,1.0020579667533964,0.5376287909637092,21.547072639656086,-2126.9129388222245,9.914500490275604,265384.7289864692,,268.80414209754684,,
70560,2016,1.0008259841780263,1.455800006339303,0.9849953498401662,44258.43038750897,3.67898319240724,37309.9350349714,,233.3466571201676,,
36051,2020,0.9999953989129026,1.2257351720059986,-10.142576371200526,-47710.192188057095,1.1971047440264915,194675.03144315822,,172.47871368783163,,
92404,2003,1.0002323044937358,1.0096071024048658,-0.9812772912021925,-30823.802785768854,6.314820735507704,-25769.55498030137,,85.76996658564761,,
37029,2010,1.0000999697798165,1.1579831979191653,19.71621085169757,12705.586613119121,-7.0785405689647805,83486.411495453,,185.75699179391742,,
37397,2003,0.9999712091862611,0.8531459557512756,3.0471459173496354,31177.946642668627,14.157088971804605,309449.33557166095,,195.3212095683267,,
34433,2012,1.000061101913751,2.156931026992247,4.4667256589674995,23939.762501548896,8.791386477512965,70869.60016611803,,304.09647083940763,,
71301,2008,1.0008160378953939,1.4898243801921875,-4.936305455991805,-41244.99507747901,10.153439184382904,165540.2208064262,,296.1863851279079,,
53807,2001,1.0007286524143197,1.139149260784096,12.974015036911041,13781.87830569749,12.379152904705828,57254.98321060846,,220.02733342759916,,
61241,2001,1.00003040276653,0.8325113561454137,-12.26954548289075,-46979.22346323541,5.351036658999101,-210507.71885473307,,138.3047513762043,,
90247,2003,1.0009404602897853,0.5804982505402425,-12.614598730835267,-60148.3444688097,-0.09021182438124775,-40082.574193365246,,66.25955279832019,,
32446,2009,0.999290215709416,1.2022697085892469,2.0985304141923335,-33941.46686859951,8.507446792990411,83673.66945611517,,15.12221603242537,,
95215,2018,0.9997497046898166,1.1353312176142554,16.726202230478123,33206.289255939744,5.681351450645195,56392.87349078951,,172.88125211859276,,
96744,1988,1.0005759448114233,1.673752829416463,8.514725526690116,14105.793316967058,-1.2894275134087154,-25170.351198975128,,135.19225666980736,,
76501,2004,1.0011732695560036,1.3215905746755257,-8.072187787126413,-40489.98915322447,4.028830241985638,111364.05875191807,,191.57040800333766,,
81023,2013,0.9999503289436994,1.4017224080862691,1.3605797611996384,13641.757518081322,-1.9812466148849026,102138.76699875886,,165.11399426999895,,
81023,2013,1.0002061245072522,1.7741162395973975,5.801344635744128,19624.753088004538,6.273726272567648,95607.54391845284,,207.6967541148664,,
96744,1988,1.0001741506097488,1.1161868428124937,4.2811775722703675,8092.038271735997,1.921440420919426,-18253.091639314764,,207.00160086059168,,
30075,2018,1.0001615559836257,1.2195795403341452,16.46083943948598,42295.40594635816,5.531676953879359,213908.8046080703,,303.64746263835644,,
36022,1998,1.0001868858303804,1.1025838993274573,16.081817457577205,34720.71377370165,12.790673064517662,174159.39711315837,,121.9435562087371,,
36022,1998,1.0008406074274694,0.7572644579086462,18.65157285532738,38103.79472723652,16.30343388445564,181246.224700235,,166.71227930653632,,
96744,1988,1.0016815770997671,1.750911955594271,-8.881763563135737,7138.397351662169,4.679672007792143,-16789.242032232432,,166.05216212247308,,
34433,2012,0.9998638622598683,1.711867138757944,16.097823479964944,22833.74225465159,-4.170241968108669,70698.63264513656,,345.06999672304744,,
71483,2003,1.0027132426341632,1.5012331967298493,13.041827463867483,20434.40582728493,12.84087694677758,452443.6142413609,,199.82924325339854,,
79765,1986,1.002357334224599,0.9729115687031566,7.8915665162982656,-9355.628729998618,4.8499000543821245,52313.85644883182,,286.7830732365061,,
36022,1998,0.9996812033088407,1.3280449534419685,-11.92509609451203,28312.882419266713,-0.4155175245831355,158975.89188820205,,204.74036562239655,,
42159,2015,1.000951269393138,1.1476006650575177,0.8274764862772868,-31410.21841364667,-1.639154250062667,57371.07440369667,,-0.9327579879373502,,
36022,1998,1.0004876739742787,1.522081400548292,4.536093614979304,17961.198328374347,-0.5544674417371507,171572.36487524072,,137.15151687979392,,
95451,2019,1.0009721523982023,0.912016351081536,0.9901267534786147,8789.522629057305,6.533038971796863,23595.8275557714,,82.14701752960738,,
61241,2001,0.9990634958832691,1.1331992449022645,-10.384907360214568,5141.353985473633,-7.411515952586753,-49116.330614468316,,99.33659082981772,,
77386,2017,0.9993228183132746,1.0038339398348872,4.238755948683335,-65111.88323292997,7.894921053711472,327048.7467750598,,189.7827341562229,,
53807,2001,0.9993954076552971,1.998879245477656,-10.53003509395723,4284.5493208313555,6.69605520981008,62305.00538925186,,234.73755922551692,,
36022,1998,1.0017048686017302,1.9940528370739896,8.327684813990412,51669.16773809823,11.346695387861192,180914.6016358458,,162.38018266365583,,
34433,2012,0.9998534907990412,1.0163353603929763,3.2650387071401514,21407.667470752993,4.126723704402573,77088.11753316858,,181.74776824038025,,
38134,2001,0.9980116660064191,0.8225658039442642,-9.167468954498014,5294.739349491884,-0.11484108796969839,132347.3350089998,,158.49771381170115,,
61241,2001,1.0015211299516942,1.4056126356781362,20.94089392134846,32167.015865460762,3.4722141853287063,-230484.14039611988,,193.81860778988528,,
97344,2021,1.0008511631402495,1.7488610187970894,-2.298063948165603,-50238.73004326983,4.488478086748892,67889.56267256192,,243.96522728855706,,
95633,2010,1.0005468080895723,1.0143125903881003,14.885857924035257,12850.038270284002,1.7928640705556917,353634.6970794721,,313.21366741229815,,
36022,1998,0.9999281190642808,1.3625120690665873,4.480248489965286,27727.41504368509,26.924052310821686,193052.55497036548,,62.78107486578081,,
43229,1999,1.0002377110421456,1.6512253234259213,16.097245884285577,-26262.666187839175,0.3892091912573745,22674.91133978274,,176.5877339660833,,
50574,2014,1.0018875319030078,2.1263934562739957,15.45276410525226,37067.52373522786,17.382897194263474,402051.3174339377,,176.80908181802107,,
40045,2004,1.0012210774640877,2.043650680713749,11.484337094409742,-48690.74413186139,10.453503430891548,171868.4892054443,,157.54888727522615,,
63366,1986,0.9997103463017899,2.422507619336634,0.45080167570809726,62065.501008122665,16.913821433705163,100100.33027424678,,156.81484939475183,,
32446,2009,1.0006099362944463,1.0880256290812347,8.602469539460575,-17171.169626400246,-3.0910628908556506,81770.69571416732,,74.26561196596059,,
34433,2012,1.0004424229892432,0.9382327018698124,9.519908726529335,23398.554261181383,8.094105165224688,67137.87329052188,,136.58018510388808,,
95633,2017,1.0006804959436746,1.4226297533866148,12.032509204626821,22161.810005125946,-4.32135537455379,134894.0058287599,,108.67234542820351,,
36022,1998,0.9997063512261366,2.0512231022466683,3.022621320987019,26509.132824322067,10.739352769426347,191101.39685915684,,342.5231477843977,,
63366,1986,0.9998943461749736,1.4711068132137102,17.968731625480796,37620.00761144276,8.557283399480129,96425.65317298425,,143.2006475301993,,
96741,1992,0.9989533251727187,1.8758325913529441,-0.45458319778698275,30922.610971674232,14.307093497005177,-107064.28202563027,,184.4797036962811,,
92404,2003,0.9989033477312336,0.9735910186882575,-4.214855281214332,-23659.13859847736,13.740439111324246,-17601.088003173267,,114.85378172197179,,
61241,2001,0.9991392753227596,2.0683589328672904,13.18797362011506,-43525.956630360095,2.910112050942365,-62292.34013104002,,181.5522331643443,,
42058,2008,1.0000828606725356,2.143685160262009,13.496211903828607,5303.190344910728,-3.8265224441572316,338976.19620563753,,260.2581340033896,,
39571,2012,1.0006029649001518,1.501028140714801,-3.066811013063097,43266.08475364349,14.525977695000698,84516.4740228538,,127.43226316603094,,
41164,2015,0.9995544354187221,0.8729940399903217,-0.07991901326469808,-14246.753570291388,2.2282200052689056,43819.54382583499,,219.45552617813104,,
61241,2001,1.0001249797303138,1.2857551713066209,-21.03347609261281,-28010.620941833495,-2.2912429014989106,-170562.54576543084,,307.8129539677296,,
36051,2020,0.9995614982304339,1.58656947034103,6.755078840340465,-3911.3935786462525,13.266769757089918,200018.4016953695,,25.227363252335408,,
98503,2008,0.9995744057465369,1.0306560743869968,0.9454316294188088,-25077.880052556597,-0.15785218053076377,77345.72685414163,,78.89768304805665,,
96744,1988,0.9996302265628846,0.9168433669529383,5.990058245643868,13557.911338656279,5.372185610558675,-66797.38586776285,,148.5272881138161,,
23901,2003,0.999679123488815,0.9972920150327432,12.064310752090845,-2775.078475982178,16.233823558285483,174699.01594297914,,102.51577309295413,,
76501,2004,1.0008717706880412,1.1876600422114865,16.18354893089299,-16137.354432689539,-2.153757479830012,111061.4508676064,,209.60396800649346,,
71301,2008,1.0001042985113775,0.6994466813007849,3.241428522488928,8652.8280234776,8.719862065221685,163069.91364312588,,279.1990131122036,,
40045,2004,0.9999564144016101,1.4912999564636937,-6.797187517917557,-15202.571299696836,-0.10085603372981389,176533.61295597808,,161.65041611713798,,
32693,2008,1.00099129038164,0.6353039459544643,-1.3225602926035105,-1247.3310091497724,0.5194720056883355,97331.9991958855,,-1.2627075488356354,,
96741,1992,0.9997354154639706,0.939368420810011,-0.3707020950522999,24178.93227504612,4.24100264890595,-40900.95456141504,,178.036821335241,,
78612,2004,1.0004663039774446,0.9766680835323822,1.8826437515722567,-22043.385279490463,-0.29510032094727556,105827.05075417814,,94.83192127417101,,
19142,2012,1.0020236539780119,0.9980837233638835,4.27363774142449,492.149823826544,3.194582828309931,298548.2336051633,,45.67318949358457,,
34433,2012,0.999875954881573,1.5908426127165827,5.237639337198738,13617.487663268337,9.755551958826057,59621.37355896029,,90.22399448585917,,
43119,1990,1.0017086542471423,0.812848237855755,0.6716996187051327,4130.146366489534,1.6971801950116419,174913.4467301087,,134.8542413202427,,
92404,2003,1.0008692523552156,1.1690215422510426,6.731229015904152,-36743.1321337015,7.9053107826339515,-15508.245932954305,,281.43479242247554,,
29340,2017,0.9987567656695202,0.45541465577125384,-6.100138622099237,-4828.905139301131,3.6697335076142994,135684.83624061,,110.06968412244628,,
92404,2003,0.9998005147005568,1.8278489593055443,6.076568050411559,-24708.5052519199,-2.4443048774549636,-10193.772240678838,,215.7376081182027,,
32693,2008,1.0006538799136517,1.6673558560442632,8.043300031967783,3086.6798868774113,11.401646299453883,99029.26324589564,,147.0014568888819,,
61241,2001,1.0012365203363462,0.6314943219802742,-1.794614296151762,3023.99728953873,4.090764755613158,-32585.501134076898,,150.8312177547896,,
92404,2003,1.001859413325946,1.528676808650801,13.455681003366358,-10197.383768526128,1.7501787414563523,-6072.626952297767,,102.225210643818,,
98012,2006,0.9996857172449266,2.0002516491396607,-6.368543606055173,5735.799189368365,0.6358235692669005,55782.45397458936,,103.35124990107322,,
76501,2004,0.999510916121849,1.4301311087321087,6.063006021262188,-8506.269578736144,10.495839241404207,114094.81361364952,,149.69287129645355,,
97344,2021,0.9986414171303818,1.4224162985094464,-3.0722762320651036,-6129.273801552526,8.898185766499582,66923.51328639552,,100.52256083075429,,
95633,2017,0.9995848233976766,0.8690750033960097,18.703957955396213,38602.732860788215,15.893412802321158,136375.58628665505,,262.72023243416896,,
61241,2001,0.998909515275092,1.068384297813299,0.2853224146609543,-39490.97686112229,-6.135295451222253,-55404.48919327886,,231.20235850643297,,
96741,1992,0.9999130297824244,1.3730562136056355,2.0892538449230718,32765.136964411522,3.122751965376614,-79974.1928408794,,284.6584269742545,,
96741,1992,0.9998678135304848,1.456133346921785,-16.555478467361333,39694.94270962891,-1.8672981011793022,-125194.94112714782,,82.69906677745531,,
81023,2013,0.9992792279151614,1.404772299250244,5.7412228191431565,30622.48425583934,8.195494480698292,103180.64450906416,,282.1982426548678,,
30103,2009,0.9993007694192795,1.4430552381958988,-4.579478832572875,-17033.977575664394,4.071488257050792,221734.90253945705,,284.3070115114372,,
39823,2014,1.0008434015484566,1.468451559433269,1.2349788716298251,-37806.69281093594,5.218259267310764,258044.68943338812,,8.622226140959782,,
98012,2006,1.0005066028082754,1.3136396548419371,10.88509309242792,2272.3488774038688,8.026114825362244,56814.60152881168,,186.36095626814446,,
43230,1991,1.0006629066722796,1.4021961574661717,2.7041410204053786,15571.176075115272,1.6591861133139787,205807.97784267762,,152.53580828463797,,
39301,2003,0.9992744716269617,1.3925944794508789,-0.15257460015314006,2062.2671341992445,8.434060209478435,83863.25698295495,,86.04657508623315,,
97344,2021,0.9994526973252227,1.7386132341032539,17.431793182075026,-30186.712592978878,7.537219502674555,69384.03262088676,,154.061937772848,,
96741,1992,0.9986546187523719,1.3627854891258235,-2.96759231038052,40491.40074432187,3.5292737659434956,-103001.77574155704,,209.91201451495306,,
78612,2004,1.001477014862814,0.5927904152801367,10.370759847144097,-33676.85567370258,3.753825718383593,103591.1911096587,,124.59004506694075,,
39823,2014,1.0012534576132248,0.8118226348652905,-2.009576232540784,-43716.27755143586,11.840723410518063,250808.42183892467,,76.38059192467003,,
37029,2010,0.9977260589613225,1.863625553004831,1.2248533186067148,12592.158936312808,2.9498222128230718,84436.02023894126,,281.33522058603296,,
50161,2013,0.9993283018161784,1.4748604472756135,2.514262697785042,5523.575382407684,-4.541662877165595,121078.19394843071,,325.1888478372683,,
36022,1998,0.9987992410384627,1.7880178483769777,13.299755586297774,45253.45975414179,16.796910148028385,166677.81826556864,,257.5718626775381,,
48806,2020,1.0014646968736935,1.604602095759078,18.79128106866461,14663.033838757492,14.721655004950492,3930.0372456207842,,149.02805593980773,,
61241,2001,1.0003907319144079,0.8226086453304833,24.70276176255858,1633.912659382942,7.341473522757726,-95359.7944273598,,204.23594766266922,,
45146,2020,0.9996329041582658,1.1530842930028222,-10.527255319787331,-69244.00259768302,1.1515423015818076,121731.1065742017,,103.96521721486354,,
78612,2004,1.0002477138425026,1.5018637839373803,-6.749064484982638,-57508.28179111533,2.0270756209477603,107578.41132370838,,175.18724481125327,,
32570,1998,0.9998023506971001,1.7703870926423226,8.817307997801173,-52256.0672152793,8.12665348118314,215680.83513932535,,72.68343856194804,,
77545,2019,0.9997970559496896,1.4300494680621012,-11.352765816149523,-11896.278447436238,-0.1109539786903273,32241.343409924048,,-45.19394063841125,,
67002,1999,1.0011740741316086,0.7443287420528154,14.460085642867908,-12181.237041833421,1.696344234619878,263292.53029615944,,244.0738231319129,,
36051,2020,1.0016050949640436,1.6839462699494736,0.7009765441373634,-18209.67237901548,10.14701818901824,198036.50621604052,,257.17293688359007,,
74301,2019,1.0004839871162805,1.704413677994963,11.354512582684357,44113.6084172507,8.329828867856532,264027.91789757996,,194.57170745892427,,
39571,2012,0.9987566877751545,1.8182593064753052,18.09705797748871,47287.9403455056,11.152800290236875,69642.17968233259,,307.57573755423414,,
78612,2004,0.9994336934612661,1.166410269582612,17.224092925707993,-11275.69951257779,3.333005228170461,105182.01613143494,,163.97781732855094,,
23901,2003,0.9990219281327025,0.7998595252848305,8.1744763790219,19823.30540419263,14.407043718366292,164740.8676482219,,263.4932519697446,,
37029,2010,1.0007898843091665,0.7232187464581785,8.731701065763927,12773.83149144391,18.31002684759047,82318.49618283726,,211.65482298659703,,
97304,1990,1.0009618848622057,1.1781078728760457,6.571455378326718,4117.609161424153,-4.695849754954518,87998.61030626087,,353.2925382581051,,
