STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,HLY-CLOD-PCTCLR,HLY-CLOD-PCTOVC,HLY-DEWP-NORMAL,HLY-HIDX-NORMAL,HLY-TEMP-NORMAL,HLY-WIND-AVGSPD,HLY-WIND-VCTDIR,HLY-WIND-VCTSPD
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100122 13:00,324.0,371.0,13.4,27.3,27.3,12.7,284.0,7.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100122 14:00,333.0,363.0,13.7,27.9,27.9,12.6,283.0,7.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100122 15:00,317.0,383.0,13.7,28.0,28.0,12.3,283.0,7.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100122 16:00,322.0,392.0,13.5,27.5,27.5,11.6,282.0,7.1
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100122 17:00,331.0,385.0,13.4,26.0,26.0,10.2,280.0,6.1
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100122 18:00,320.0,346.0,13.3,24.9,24.9,10.2,281.0,6.3
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100122 19:00,327.0,366.0,13.2,24.1,24.1,10.3,282.0,6.4
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100122 20:00,319.0,314.0,13.1,23.4,23.4,10.6,284.0,6.7
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100122 21:00,345.0,317.0,12.9,22.8,22.8,10.8,284.0,7.2
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100122 22:00,,,12.5,22.3,22.3,10.5,284.0,7.1
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100122 23:00,,,11.9,21.8,21.8,10.5,285.0,7.4
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100123 00:00,,,,,21.6,10.5,286.0,7.3
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100123 01:00,,,11.4,21.1,21.1,10.4,287.0,7.3
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100123 02:00,,,11.3,20.8,20.8,10.3,288.0,7.0
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100123 03:00,,,11.3,20.4,20.4,10.3,288.0,6.9
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100123 04:00,,,11.2,20.1,20.1,10.2,287.0,6.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100123 05:00,,,11.3,19.9,19.9,10.4,285.0,6.7
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100123 06:00,356.0,346.0,10.9,19.6,19.6,10.5,285.0,6.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100123 07:00,334.0,357.0,11.2,19.5,19.5,10.6,285.0,6.7
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100123 08:00,425.0,344.0,11.2,19.8,19.8,10.8,285.0,6.7
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100123 09:00,418.0,338.0,11.8,21.5,21.5,11.5,287.0,7.0
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100123 10:00,418.0,350.0,12.4,23.4,23.4,12.1,285.0,7.3
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100123 11:00,406.0,341.0,13.0,25.1,25.1,12.2,285.0,7.3
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100123 12:00,347.0,352.0,13.4,26.5,26.5,12.7,282.0,7.7
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100123 13:00,323.0,356.0,13.6,27.6,27.6,12.6,282.0,7.7
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100123 14:00,333.0,352.0,13.9,28.3,28.3,12.5,282.0,7.6
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100123 15:00,321.0,377.0,13.9,28.4,28.4,12.2,282.0,7.6
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100123 16:00,326.0,385.0,13.7,27.9,27.9,11.5,282.0,7.0
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100123 17:00,332.0,381.0,13.6,26.4,26.4,10.1,279.0,5.9
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100123 18:00,322.0,345.0,13.5,25.3,25.3,10.1,281.0,6.0
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100123 19:00,323.0,359.0,13.5,24.5,24.5,10.2,282.0,6.2
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100123 20:00,316.0,319.0,13.3,23.8,23.8,10.4,284.0,6.5
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100123 21:00,324.0,326.0,13.2,23.2,23.2,10.7,285.0,6.9
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100123 22:00,,,12.8,22.7,22.7,10.2,285.0,6.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100123 23:00,,,12.2,22.3,22.3,10.2,286.0,7.1
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100124 00:00,,,12.1,22.1,22.1,10.2,287.0,7.0
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100124 01:00,,,11.8,21.5,21.5,10.2,288.0,7.0
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100124 02:00,,,11.7,21.2,21.2,10.0,289.0,6.7
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100124 03:00,,,11.7,20.8,20.8,10.1,289.0,6.6
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100124 04:00,,,11.5,20.5,20.5,9.9,289.0,6.5
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100124 05:00,,,11.7,20.2,20.2,10.2,287.0,6.5
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100124 06:00,350.0,350.0,11.3,19.9,19.9,10.3,287.0,6.6
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100124 07:00,325.0,369.0,11.6,19.8,19.8,10.4,287.0,6.5
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100124 08:00,416.0,350.0,11.6,20.1,20.1,10.6,287.0,6.5
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100124 09:00,418.0,348.0,12.1,21.8,21.8,11.3,288.0,6.9
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100124 10:00,417.0,358.0,12.7,23.7,23.7,11.9,286.0,7.2
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100124 11:00,400.0,344.0,13.2,25.3,25.3,12.0,285.0,7.2
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100124 12:00,336.0,350.0,13.6,26.8,26.8,12.4,283.0,7.6
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100124 13:00,313.0,358.0,13.8,27.8,27.8,12.4,283.0,7.6
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100124 14:00,324.0,371.0,14.0,28.5,28.5,12.4,282.0,7.6
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100124 15:00,314.0,380.0,14.1,28.6,28.6,12.0,282.0,7.6
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100124 16:00,322.0,386.0,13.8,28.1,28.1,11.4,281.0,6.9
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100124 17:00,326.0,379.0,13.6,26.6,26.6,10.0,279.0,5.9
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100124 18:00,322.0,346.0,13.6,25.5,25.5,10.0,281.0,6.0
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100124 19:00,321.0,356.0,13.6,24.7,24.7,10.2,282.0,6.2
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100124 20:00,315.0,324.0,13.5,24.0,24.0,10.3,284.0,6.4
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100124 21:00,326.0,333.0,13.3,23.4,23.4,10.5,285.0,6.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100124 22:00,,,12.9,22.9,22.9,10.1,286.0,6.6
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100124 23:00,,,12.5,22.5,22.5,10.2,286.0,6.9
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100125 00:00,,,12.4,22.3,22.3,10.1,287.0,6.9
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100125 01:00,,,12.1,21.7,21.7,10.0,287.0,6.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100125 02:00,,,12.0,21.4,21.4,9.9,289.0,6.5
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100125 03:00,,,12.0,21.0,21.0,9.9,289.0,6.4
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100125 04:00,,,11.8,20.7,20.7,9.9,288.0,6.4
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100125 05:00,,,12.0,20.5,20.4,10.1,287.0,6.4
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100125 06:00,356.0,353.0,11.6,20.2,20.2,10.2,287.0,6.4
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100125 07:00,332.0,367.0,11.8,20.0,20.0,10.3,287.0,6.4
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100125 08:00,411.0,352.0,11.9,20.4,20.4,10.6,287.0,6.5
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100125 09:00,409.0,349.0,12.4,22.1,22.1,11.4,288.0,6.9
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100125 10:00,421.0,350.0,12.9,23.9,23.9,11.9,287.0,7.2
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100125 11:00,398.0,340.0,13.4,25.6,25.6,12.0,285.0,7.2
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100125 12:00,342.0,349.0,13.8,27.0,27.0,12.4,283.0,7.5
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100125 13:00,315.0,360.0,13.9,28.1,28.1,12.4,284.0,7.5
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100125 14:00,325.0,367.0,14.2,28.7,28.7,12.3,282.0,7.5
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100125 15:00,305.0,385.0,14.2,28.9,28.9,12.0,283.0,7.5
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100125 16:00,314.0,392.0,14.0,28.3,28.3,11.4,282.0,6.9
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100125 17:00,330.0,379.0,13.8,26.9,26.9,10.0,280.0,5.9
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100125 18:00,330.0,349.0,13.8,25.8,25.8,9.9,283.0,5.9
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100125 19:00,325.0,357.0,13.8,24.9,24.9,10.2,284.0,6.2
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100125 20:00,320.0,329.0,13.7,24.3,24.3,10.3,285.0,6.4
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100125 21:00,337.0,333.0,13.5,23.6,23.6,10.5,286.0,6.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100125 22:00,,,13.2,23.1,23.1,10.0,286.0,6.6
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100125 23:00,,,12.8,22.8,22.8,10.0,287.0,6.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100126 00:00,,,12.8,22.5,22.5,9.9,288.0,6.6
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100126 01:00,,,12.5,22.1,22.1,9.8,287.0,6.7
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100126 02:00,,,12.4,21.7,21.7,9.9,289.0,6.5
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100126 03:00,,,12.3,21.3,21.3,9.9,289.0,6.5
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100126 04:00,,,12.2,21.1,21.1,9.8,288.0,6.4
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100126 05:00,,,12.4,20.8,20.7,10.1,288.0,6.3
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100126 06:00,356.0,366.0,12.0,20.5,20.5,10.1,287.0,6.4
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100126 07:00,333.0,373.0,12.2,20.3,20.3,10.4,287.0,6.4
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100126 08:00,406.0,364.0,12.3,20.8,20.8,10.6,287.0,6.4
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100126 09:00,407.0,350.0,12.8,22.4,22.4,11.3,288.0,6.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100126 10:00,420.0,349.0,13.3,24.3,24.3,11.8,287.0,7.1
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100126 11:00,396.0,341.0,13.8,26.0,26.0,11.9,286.0,7.0
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100126 12:00,351.0,341.0,14.2,27.4,27.4,12.3,283.0,7.4
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100126 13:00,327.0,355.0,14.3,28.5,28.5,12.3,284.0,7.4
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100126 14:00,328.0,370.0,14.5,29.1,29.1,12.3,283.0,7.4
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100126 15:00,314.0,381.0,14.6,29.3,29.3,11.9,284.0,7.3
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100126 16:00,316.0,393.0,14.3,28.7,28.7,11.3,283.0,6.7
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100126 17:00,338.0,389.0,14.0,27.3,27.3,10.0,281.0,5.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100126 18:00,335.0,363.0,14.1,26.1,26.1,9.9,283.0,5.9
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100126 19:00,324.0,363.0,14.0,25.2,25.2,10.2,284.0,6.1
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100126 20:00,315.0,343.0,13.9,24.6,24.6,10.2,285.0,6.2
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100126 21:00,333.0,343.0,13.8,24.0,24.0,10.3,286.0,6.5
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100126 22:00,,,13.5,23.5,23.5,10.0,287.0,6.4
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100126 23:00,,,13.1,23.1,23.1,10.0,287.0,6.6
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100127 00:00,,,13.1,22.8,22.8,9.9,288.0,6.6
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100127 01:00,,,12.8,22.4,22.4,9.8,287.0,6.5
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100127 02:00,,,12.7,22.0,22.0,9.9,289.0,6.5
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100127 03:00,,,12.7,21.6,21.6,9.9,289.0,6.4
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100127 04:00,,,12.6,21.3,21.3,9.9,289.0,6.3
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100127 05:00,,,12.8,21.1,21.1,10.1,289.0,6.2
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100127 06:00,358.0,370.0,12.4,20.8,20.8,10.2,289.0,6.2
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100127 07:00,327.0,381.0,12.6,20.6,20.6,10.4,288.0,6.3
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100127 08:00,398.0,367.0,12.6,21.1,21.1,10.5,289.0,6.2
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100127 09:00,396.0,351.0,13.1,22.8,22.8,11.3,290.0,6.7
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100127 10:00,408.0,351.0,13.6,24.6,24.6,11.7,289.0,6.9
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100127 11:00,386.0,348.0,14.1,26.3,26.3,11.8,286.0,6.9
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100127 12:00,344.0,347.0,14.6,27.8,27.8,12.2,284.0,7.2
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100127 13:00,319.0,371.0,14.6,28.8,28.8,12.3,284.0,7.3
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100127 14:00,327.0,371.0,14.9,29.4,29.4,12.2,283.0,7.3
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100127 15:00,320.0,386.0,14.8,29.6,29.6,11.8,284.0,7.3
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100127 16:00,321.0,391.0,14.6,29.1,29.1,11.3,283.0,6.7
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100127 17:00,336.0,393.0,14.2,27.7,27.7,9.9,282.0,5.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100127 18:00,334.0,374.0,14.3,26.5,26.5,9.9,284.0,5.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100127 19:00,329.0,371.0,14.3,25.6,25.6,10.3,285.0,6.0
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100127 20:00,326.0,356.0,14.1,24.9,24.9,10.2,286.0,6.1
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100127 21:00,349.0,347.0,14.0,24.3,24.3,10.3,287.0,6.4
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100127 22:00,,,13.7,23.8,23.8,9.9,288.0,6.2
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100127 23:00,,,13.4,23.4,23.4,9.9,288.0,6.5
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100128 00:00,,,13.5,23.2,23.2,9.7,289.0,6.3
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100128 01:00,,,13.1,22.7,22.7,9.6,287.0,6.3
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100128 02:00,,,13.0,22.3,22.3,9.8,290.0,6.3
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100128 03:00,,,12.9,21.8,21.8,9.8,290.0,6.2
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100128 04:00,,,12.8,21.6,21.6,9.8,291.0,6.0
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100128 05:00,,,13.0,21.4,21.3,10.0,291.0,6.0
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100128 06:00,360.0,363.0,12.6,21.1,21.1,10.1,291.0,6.1
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100128 07:00,327.0,374.0,12.7,20.8,20.8,10.3,291.0,6.0
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100128 08:00,395.0,358.0,12.7,21.3,21.3,10.5,291.0,6.0
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100128 09:00,396.0,356.0,13.2,23.0,23.0,11.3,292.0,6.5
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100128 10:00,404.0,357.0,13.7,24.8,24.8,11.6,291.0,6.7
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100128 11:00,387.0,354.0,14.1,26.4,26.4,11.8,288.0,6.6
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100128 12:00,344.0,347.0,14.6,28.0,28.0,12.1,285.0,6.9
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100128 13:00,323.0,380.0,14.6,28.9,28.9,12.2,285.0,7.0
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100128 14:00,329.0,376.0,14.9,29.6,29.6,12.1,285.0,6.9
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100128 15:00,318.0,396.0,14.9,29.8,29.8,11.7,285.0,6.9
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100128 16:00,319.0,394.0,14.6,29.3,29.3,11.2,284.0,6.3
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100128 17:00,329.0,404.0,14.4,27.9,27.9,9.9,283.0,5.5
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100128 18:00,322.0,380.0,14.4,26.7,26.7,10.0,285.0,5.5
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100128 19:00,329.0,387.0,14.4,25.8,25.8,10.2,286.0,5.7
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100128 20:00,317.0,366.0,14.3,25.1,25.1,10.1,286.0,5.9
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100128 21:00,349.0,356.0,14.2,24.5,24.5,10.3,288.0,6.2
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100128 22:00,,,13.9,24.0,24.0,9.9,288.0,6.1
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100128 23:00,,,13.7,23.6,23.6,9.9,288.0,6.3
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100129 00:00,,,13.8,23.4,23.4,9.8,290.0,6.3
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100129 01:00,,,13.4,22.8,22.8,9.7,288.0,6.2
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100129 02:00,,,13.3,22.5,22.5,9.8,291.0,6.1
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100129 03:00,,,13.2,22.0,22.0,9.9,291.0,6.1
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100129 04:00,,,13.1,21.8,21.8,9.9,291.0,6.0
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100129 05:00,,,13.3,21.6,21.6,10.0,292.0,5.9
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100129 06:00,347.0,367.0,12.8,21.3,21.3,10.2,292.0,6.1
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100129 07:00,320.0,369.0,12.9,21.1,21.1,10.4,292.0,6.0
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100129 08:00,383.0,348.0,13.0,21.6,21.6,10.6,293.0,6.0
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100129 09:00,389.0,353.0,13.4,23.2,23.2,11.4,292.0,6.5
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100129 10:00,399.0,363.0,13.9,25.0,25.0,11.7,292.0,6.7
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100129 11:00,379.0,362.0,14.3,26.7,26.7,11.9,288.0,6.7
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100129 12:00,340.0,360.0,14.8,28.2,28.2,12.2,286.0,6.9
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100129 13:00,314.0,392.0,14.9,29.1,29.1,12.2,286.0,7.0
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100129 14:00,318.0,383.0,15.2,29.8,29.8,12.2,285.0,7.0
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100129 15:00,314.0,403.0,15.1,30.0,30.0,11.9,284.0,7.0
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100129 16:00,313.0,402.0,14.8,29.6,29.6,11.3,285.0,6.4
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100129 17:00,327.0,418.0,14.6,28.2,28.2,10.1,283.0,5.6
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100129 18:00,318.0,392.0,14.7,27.0,27.0,10.0,285.0,5.5
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100129 19:00,323.0,397.0,14.7,26.1,26.1,10.3,286.0,5.7
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100129 20:00,317.0,380.0,14.6,25.4,25.4,10.3,287.0,5.9
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100129 21:00,341.0,362.0,14.5,24.8,24.8,10.4,288.0,6.2
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100129 22:00,,,14.3,24.3,24.3,9.9,288.0,6.0
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100129 23:00,,,14.1,24.0,24.0,10.0,288.0,6.3
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100130 00:00,,,14.2,23.6,23.6,9.9,290.0,6.4
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100130 01:00,,,13.8,23.2,23.2,9.8,289.0,6.2
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100130 02:00,,,13.7,22.8,22.8,9.9,291.0,6.1
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100130 03:00,,,13.6,22.4,22.4,9.9,292.0,6.1
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100130 04:00,,,13.4,22.1,22.1,10.0,291.0,6.1
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100130 05:00,,,13.6,21.9,21.8,10.1,292.0,5.9
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100130 06:00,346.0,370.0,13.1,21.6,21.6,10.4,293.0,6.2
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100130 07:00,314.0,375.0,13.2,21.3,21.3,10.4,293.0,6.1
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100130 08:00,371.0,345.0,13.2,21.8,21.8,10.6,294.0,6.1
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100130 09:00,382.0,349.0,13.6,23.4,23.4,11.5,293.0,6.7
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100130 10:00,399.0,358.0,14.0,25.1,25.1,11.9,294.0,6.9
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100130 11:00,370.0,365.0,14.4,26.8,26.8,12.1,290.0,6.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100130 12:00,336.0,367.0,14.8,28.3,28.3,12.3,286.0,7.0
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100130 13:00,316.0,394.0,14.8,29.2,29.2,12.3,286.0,7.2
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100130 14:00,322.0,371.0,15.0,29.8,29.8,12.3,285.0,7.1
